#SATVeg,,,
Polígono:,"-42,88771","-4,84377",
Município:,UNIÃO | PIAUÍ | BRA,,
Data,NDVI,Média - Desvio Padrão,Média + Desvio Padrão
29/08/2023,"0,4915","0,404","0,579"
14/09/2023,"0,5049","0,4421","0,5676"
30/09/2023,"0,4815","0,4234","0,5395"
16/10/2023,"0,439","0,3838","0,4942"
01/11/2023,"0,4929","0,4247","0,5611"
17/11/2023,"0,3712","0,285","0,4574"
03/12/2023,"0,4464","0,384","0,5088"
19/12/2023,"0,5003","0,439","0,5617"
01/01/2024,"0,6012","0,5138","0,6887"
17/01/2024,"0,6704","0,6349","0,7058"
02/02/2024,"0,6748","0,6022","0,7474"
18/02/2024,"0,5833","0,5212","0,6455"
05/03/2024,"0,6257","0,5626","0,6889"
21/03/2024,"0,7336","0,6987","0,7686"
06/04/2024,"0,5999","0,4964","0,7034"
22/04/2024,"0,7729","0,7442","0,8015"
08/05/2024,"0,7638","0,7322","0,7955"
24/05/2024,"0,7886","0,7641","0,8132"
09/06/2024,"0,7363","0,7133","0,7592"
25/06/2024,"0,7314","0,6997","0,7631"
11/07/2024,"0,6817","0,6467","0,7167"
27/07/2024,"0,5922","0,5325","0,652"
12/08/2024,"0,5692","0,518","0,6204"
28/08/2024,"0,5095","0,4507","0,5683"
13/09/2024,"0,5392","0,4496","0,6288"
29/09/2024,"0,5014","0,44","0,5628"
15/10/2024,"0,4964","0,4171","0,5757"
31/10/2024,"0,3668","0,2833","0,4502"
16/11/2024,"0,3469","0,2823","0,4115"
02/12/2024,"0,4731","0,4037","0,5425"
18/12/2024,"0,4806","0,433","0,5282"
